Time,Susceptible,Infected
30.000000,149346399.075676,90653600.924324
30.040000,148737517.453962,91262482.546038
30.080000,148127811.644211,91872188.355790
30.120000,147517323.957256,92482676.042744
30.160000,146906096.925243,93093903.074758
30.200000,146294173.289982,93705826.710018
30.240000,145681595.991180,94318404.008820
30.280000,145068408.154549,94931591.845451
30.320000,144454653.079805,95545346.920195
30.360000,143840374.228560,96159625.771440
30.400000,143225615.212121,96774384.787880
30.440000,142610419.779189,97389580.220812
30.480000,141994831.803487,98005168.196513
30.520000,141378895.271302,98621104.728699
30.560000,140762654.268961,99237345.731040
30.600000,140146152.970250,99853847.029751
30.640000,139529435.623773,100470564.376227
30.680000,138912546.540275,101087453.459725
30.720000,138295530.079915,101704469.920085
30.760000,137678430.639517,102321569.360483
30.800000,137061292.639798,102938707.360202
30.840000,136444160.512579,103555839.487421
30.880000,135827078.687989,104172921.312012
30.920000,135210091.581672,104789908.418329
30.960000,134593243.582002,105406756.417998
31.000000,133976579.037316,106023420.962685
31.040000,133360142.243166,106639857.756834
31.080000,132743977.429614,107256022.570387
31.120000,132128128.748553,107871871.251448
31.160000,131512640.261088,108487359.738913
31.200000,130897555.924966,109102444.075034
31.240000,130282919.582072,109717080.417928
31.280000,129668774.945991,110331225.054010
31.320000,129055165.589651,110944834.410350
31.360000,128442134.933054,111557865.066946
31.400000,127829726.231095,112170273.768906
31.440000,127217982.561481,112782017.438520
31.480000,126606946.812760,113393053.187241
31.520000,125996661.672462,114003338.327539
31.560000,125387169.615359,114612830.384642
31.600000,124778512.891857,115221487.108143
31.640000,124170733.516518,115829266.483483
31.680000,123563873.256720,116436126.743280
31.720000,122957973.621474,117042026.378526
31.760000,122353075.850383,117646924.149617
31.800000,121749220.902765,118250779.097235
31.840000,121146449.446942,118853550.553059
31.880000,120544801.849694,119455198.150306
31.920000,119944318.165899,120055681.834101
31.960000,119345038.128343,120654961.871658
32.000000,118747001.137723,121252998.862277
32.040000,118150246.252844,121849753.747156
32.080000,117554812.181005,122445187.818995
32.120000,116960737.268592,123039262.731409
32.160000,116368059.491873,123631940.508127
32.200000,115776816.448008,124223183.551993
32.240000,115187045.346263,124812954.653737
32.280000,114598782.999454,125401217.000547
32.320000,114012065.815599,125987934.184401
32.360000,113426929.789808,126573070.210193
32.400000,112843410.496387,127156589.503613
32.440000,112261543.081186,127738456.918815
32.480000,111681362.254170,128318637.745830
32.520000,111102902.282233,128897097.717768
32.560000,110526196.982246,129473803.017754
32.600000,109951279.714351,130048720.285650
32.640000,109378183.375489,130621816.624512
32.680000,108806940.393183,131193059.606818
32.720000,108237582.719558,131762417.280442
32.760000,107670141.825615,132329858.174385
32.800000,107104648.695747,132895351.304254
32.840000,106541133.822507,133458866.177493
32.880000,105979627.201631,134020372.798369
32.920000,105420158.327301,134579841.672700
32.960000,104862756.187666,135137243.812334
33.000000,104307449.260614,135692550.739386
33.040000,103754265.509791,136245734.490209
33.080000,103203232.380872,136796767.619128
33.120000,102654376.798082,137345623.201919
33.160000,102107725.160965,137892274.839035
33.200000,101563303.341407,138436696.658594
33.240000,101021136.680895,138978863.319105
33.280000,100481249.988035,139518750.011965
33.320000,99943667.536304,140056332.463697
33.360000,99408413.062050,140591586.937950
33.400000,98875509.762736,141124490.237264
33.440000,98344980.295417,141655019.704584
33.480000,97816846.775458,142183153.224542
33.520000,97291130.775490,142708869.224510
33.560000,96767853.324591,143232146.675409
33.600000,96247034.907705,143752965.092295
33.640000,95728695.465285,144271304.534716
33.680000,95212854.393161,144787145.606839
33.720000,94699530.542634,145300469.457367
33.760000,94188742.220779,145811257.779222
33.800000,93680507.190977,146319492.809023
33.840000,93174842.673651,146825157.326350
33.880000,92671765.347210,147328234.652790
33.920000,92171291.349209,147828708.650791
33.960000,91673436.277699,148326563.722302
34.000000,91178215.192780,148821784.807220
34.040000,90685642.618355,149314357.381645
34.080000,90195732.544066,149804267.455934
34.120000,89708498.427421,150291501.572580
34.160000,89223953.196103,150776046.803897
34.200000,88742109.250462,151257890.749538
34.240000,88262978.466175,151737021.533825
34.280000,87786572.197084,152213427.802917
34.320000,87312901.278192,152687098.721808
34.360000,86841976.028833,153158023.971168
34.400000,86373806.255987,153626193.744014
34.440000,85908401.257759,154091598.742242
34.480000,85445769.827002,154554230.172999
34.520000,84985920.255084,155014079.744917
34.560000,84528860.335801,155471139.664200
34.600000,84074597.369420,155925402.630581
34.640000,83623138.166855,156376861.833145
34.680000,83174489.053975,156825510.946025
34.720000,82728655.876026,157271344.123974
34.760000,82285644.002178,157714355.997822
34.800000,81845458.330184,158154541.669816
34.840000,81408103.291145,158591896.708855
34.880000,80973582.854385,159026417.145616
34.920000,80541900.532421,159458099.467580
34.960000,80113059.386033,159886940.613967
35.000000,79687062.029425,160312937.970575
35.040000,79263910.635470,160736089.364531
35.080000,78843606.941038,161156393.058962
35.120000,78426152.252412,161573847.747589
35.160000,78011547.450760,161988452.549240
35.200000,77599792.997696,162400207.002304
35.240000,77190888.940895,162809111.059105
35.280000,76784834.919772,163215165.080228
35.320000,76381630.171222,163618369.828779
35.360000,75981273.535408,164018726.464593
35.400000,75583763.461604,164416236.538396
35.440000,75189098.014081,164810901.985919
35.480000,74797274.878033,165202725.121968
35.520000,74408291.365542,165591708.634458
35.560000,74022144.421581,165977855.578419
35.600000,73638830.630042,166361169.369958
35.640000,73258346.219790,166741653.780210
35.680000,72880687.070747,167119312.929253
35.720000,72505848.719990,167494151.280010
35.760000,72133826.367864,167866173.632136
35.800000,71764614.884114,168235385.115886
35.840000,71398208.814021,168601791.185980
35.880000,71034602.384543,168965397.615457
35.920000,70673789.510469,169326210.489531
35.960000,70315763.800559,169684236.199441
36.000000,69960518.563692,170039481.436309
36.040000,69608046.815001,170391953.185000
36.080000,69258341.282005,170741658.717995
36.120000,68911394.410725,171088605.589276
36.160000,68567198.371785,171432801.628216
36.200000,68225745.066501,171774254.933499
36.240000,67887026.132946,172112973.867054
36.280000,67551032.951993,172448967.048008
36.320000,67217756.653335,172782243.346666
36.360000,66887188.121479,173112811.878522
36.400000,66559318.001707,173440681.998293
36.440000,66234136.706011,173765863.293989
36.480000,65911634.418990,174088365.581010
36.520000,65591801.103712,174408198.896289
36.560000,65274626.507541,174725373.492460
36.600000,64960100.167922,175039899.832078
36.640000,64648211.418129,175351788.581872
36.680000,64338949.392962,175661050.607039
36.720000,64032303.034407,175967696.965593
36.760000,63728261.097248,176271738.902752
36.800000,63426812.154627,176573187.845373
36.840000,63127944.603559,176872055.396441
36.880000,62831646.670396,177168353.329604
36.920000,62537906.416237,177462093.583764
36.960000,62246711.742284,177753288.257717
37.000000,61958050.395148,178041949.604852
37.040000,61671909.972096,178328090.027905
37.080000,61388277.926237,178611722.073763
37.120000,61107141.571661,178892858.428340
37.160000,60828488.088508,179171511.911492
37.200000,60552304.527987,179447695.472014
37.240000,60278577.817324,179721422.182676
37.280000,60007294.764661,179992705.235340
37.320000,59738442.063881,180261557.936119
37.360000,59472006.299380,180527993.700620
37.400000,59207973.950770,180792026.049230
37.440000,58946331.397521,181053668.602480
37.480000,58687064.923534,181312935.076466
37.520000,58430160.721659,181569839.278342
37.560000,58175604.898136,181824395.101864
37.600000,57923383.476981,182076616.523019
37.640000,57673482.404296,182326517.595704
37.680000,57425887.552523,182574112.447478
37.720000,57180584.724623,182819415.275377
37.760000,56937559.658198,183062440.341803
37.800000,56696798.029532,183303201.970468
37.840000,56458285.457584,183541714.542416
37.880000,56222007.507897,183777992.492103
37.920000,55987949.696450,184012050.303550
37.960000,55756097.493442,184243902.506559
38.000000,55526436.327005,184473563.672995
38.040000,55298951.586858,184701048.413142
38.080000,55073628.627886,184926371.372115
38.120000,54850452.773658,185149547.226343
38.160000,54629409.319878,185370590.680123
38.200000,54410483.537770,185589516.462230
38.240000,54193660.677398,185806339.322603
38.280000,53978925.970916,186021074.029085
38.320000,53766264.635761,186233735.364240
38.360000,53555661.877776,186444338.122225
38.400000,53347102.894268,186652897.105732
38.440000,53140572.877007,186859427.122994
38.480000,52936057.015155,187063942.984846
38.520000,52733540.498137,187266459.501863
38.560000,52533008.518449,187466991.481551
38.600000,52334446.274399,187665553.725601
38.640000,52137838.972793,187862161.027207
38.680000,51943171.831554,188056828.168447
38.720000,51750430.082284,188249569.917717
38.760000,51559598.972765,188440401.027235
38.800000,51370663.769403,188629336.230597
38.840000,51183609.759604,188816390.240397
38.880000,50998422.254102,189001577.745898
38.920000,50815086.589227,189184913.410774
38.960000,50633588.129108,189366411.870892
39.000000,50453912.267833,189546087.732168
39.040000,50276044.431538,189723955.568463
39.080000,50099970.080454,189900029.919547
39.120000,49925674.710890,190074325.289111
39.160000,49753143.857167,190246856.142833
39.200000,49582363.093500,190417636.906501
39.240000,49413318.035817,190586681.964183
39.280000,49245994.343544,190754005.656457
39.320000,49080377.721318,190919622.278682
39.360000,48916453.920671,191083546.079330
39.400000,48754208.741641,191245791.258359
39.440000,48593628.034357,191406371.965643
39.480000,48434697.700558,191565302.299443
39.520000,48277403.695070,191722596.304930
39.560000,48121732.027242,191878267.972758
39.600000,47967668.762325,192032331.237675
39.640000,47815200.022812,192184799.977188
39.680000,47664311.989734,192335688.010266
39.720000,47514990.903906,192485009.096094
39.760000,47367223.067135,192632776.932866
39.800000,47220994.843382,192779005.156619
39.840000,47076292.659884,192923707.340117
39.880000,46933103.008234,193066896.991767
39.920000,46791412.445417,193208587.554584
39.960000,46651207.594813,193348792.405187
40.000000,46512475.147154,193487524.852846
40.040000,46375201.861447,193624798.138554
40.080000,46239374.565853,193760625.434147
40.120000,46104980.158541,193895019.841460
40.160000,45972005.608487,194027994.391513
40.200000,45840437.956259,194159562.043741
40.240000,45710264.314746,194289735.685254
40.280000,45581471.869869,194418528.130132
40.320000,45454047.881245,194545952.118756
40.360000,45327979.682831,194672020.317170
40.400000,45203254.683523,194796745.316477
40.440000,45079860.367734,194920139.632267
40.480000,44957784.295929,195042215.704071
40.520000,44837014.105145,195162985.894856
40.560000,44717537.509463,195282462.490538
40.600000,44599342.300468,195400657.699533
40.640000,44482416.347668,195517583.652333
40.680000,44366747.598889,195633252.401111
40.720000,44252324.080648,195747675.919353
40.760000,44139133.898487,195860866.101513
40.800000,44027165.237296,195972834.762705
40.840000,43916406.361595,196083593.638406
40.880000,43806845.615803,196193154.384198
40.920000,43698471.424478,196301528.575523
40.960000,43591272.292530,196408727.707471
41.000000,43485236.805417,196514763.194583
41.040000,43380353.629315,196619646.370686
41.080000,43276611.511263,196723388.488738
41.120000,43173999.279291,196826000.720709
41.160000,43072505.842528,196927494.157473
41.200000,42972120.191280,197027879.808721
41.240000,42872831.397101,197127168.602900
41.280000,42774628.612834,197225371.387167
41.320000,42677501.072637,197322498.927363
41.360000,42581438.091995,197418561.908006
41.400000,42486429.067700,197513570.932300
41.440000,42392463.477833,197607536.522168
41.480000,42299530.881710,197700469.118291
41.520000,42207620.919826,197792379.080175
41.560000,42116723.313773,197883276.686228
41.600000,42026827.866147,197973172.133853
41.640000,41937924.460440,198062075.539560
41.680000,41850003.060914,198149996.939087
41.720000,41763053.712461,198236946.287539
41.760000,41677066.540457,198322933.459544
41.800000,41592031.750587,198407968.249413
41.840000,41507939.628673,198492060.371327
41.880000,41424780.540477,198575219.459523
41.920000,41342544.931500,198657455.068500
41.960000,41261223.326763,198738776.673237
42.000000,41180806.330580,198819193.669420
42.040000,41101284.626319,198898715.373681
42.080000,41022648.976152,198977351.023848
42.120000,40944890.220793,199055109.779207
42.160000,40867999.279229,199132000.720772
42.200000,40791967.148436,199208032.851564
42.240000,40716784.903096,199283215.096905
42.280000,40642443.695288,199357556.304712
42.320000,40568934.754189,199431065.245811
42.360000,40496249.385752,199503750.614249
42.400000,40424378.972381,199575621.027619
42.440000,40353314.972604,199646685.027397
42.480000,40283048.920726,199716951.079275
42.520000,40213572.426486,199786427.573515
42.560000,40144877.174700,199855122.825300
42.600000,40076954.924903,199923045.075097
42.640000,40009797.510979,199990202.489022
42.680000,39943396.840785,200056603.159216
42.720000,39877744.895777,200122255.104223
42.760000,39812833.730622,200187166.269379
42.800000,39748655.472804,200251344.527197
42.840000,39685202.322233,200314797.677767
42.880000,39622466.550844,200377533.449156
42.920000,39560440.502188,200439559.497812
